venue	lon	lat	countryCode	place	venueLabel	placeLabel	osm_way	website	address	eventVenueType	eventVenueTypeLabel	osm_node	osm_relation
Q33100326	4.48387	50.793942	BE	Q599127	CC De Bosuil	Overijse		http://www.debosuil.be/	Witherendreef 1	Q1329623	cultural center		
Q33100327	3.225957	51.22589	BE	Q12994	Het Entrepot	Bruges	88199813	http://www.hetentrepot.be/	Binnenweg 4	Q1329623	cultural center		
Q33100330	2.914719	51.225577	BE	Q12996	Mu-zee-um	Ostend		http://www.mu-zee-um.be	Romestraat 11A	Q1329623	cultural center		
Q33100330	2.914719	51.225577	BE	Q12996	Mu-zee-um	Ostend		http://www.mu-zee-um.be	Wapenplein z/n	Q1329623	cultural center		
Q33100333	3.833338	50.712879	BE	Q667790	cc René Magritte	Lessines		http://www.ccrenemagritte.be	rue de la Déportation	Q1329623	cultural center		
Q33100336	4.390626	51.153204	BE	Q12892	Neerlandhof	Antwerp			Edenplein	Q1329623	cultural center		
Q33100337	4.433134	51.21281	BE	Q12892	Madam Fortuna - Werkplaats voor Kunsten	Antwerp		http://madamfortuna.be/	Sergeyselsstraat 20	Q1329623	cultural center		
Q33100338	4.34983	51.178711	BE	Q12892	Cultuur Café Moretus Hoboken	Antwerp		http://www.cultuurcafemoretus.be/	Berkenrodelei 36	Q1329623	cultural center		
Q33100340	4.113854	50.467233	BE	Q211572	Centre Dram. Wall. Enfance Jeunesse	La Louvière		http://www.cdwej.be	Rue des Canadiens 83	Q1329623	cultural center		
Q33100344	5.346608	50.926237	BE	Q58780	Cultuurcentrum Hasselt	Hasselt		https://www.ccha.be/	Kunstlaan 5, 3500 Hasselt	Q1329623	cultural center		2124677
Q33100344	5.346578	50.926086	BE	Q58780	Cultuurcentrum Hasselt	Hasselt		https://www.ccha.be/	Kunstlaan 5, 3500 Hasselt	Q1329623	cultural center		2124677
Q33100347	4.380438	50.836589	BE	Q192859	Le Senghor	Etterbeek	31138826			Q1329623	cultural center		
Q33100350	4.097415	51.031636	BE	Q13122	Huis van Winckel	Dendermonde			Kerkstraat 28	Q1329623	cultural center		
Q33100357	4.177278	51.194233	BE	Q13127	Theater De Vlasbloem	Sint-Niklaas		http://www.devlasbloem.be/	Gijselstraat 9	Q1329623	cultural center		
Q33100358	5.333044	50.932346	BE	Q58780	Kunstencentrum België	Hasselt	845828592	http://www.kunstencentrumbelgie.com/	Burgemeester Bollenstraat 54/56	Q1329623	cultural center		
Q33100361	4.395846	51.214844	BE	Q12892	CostA	Antwerp		https://www.costa-antwerpen.be/	Sint-Andriesplaats 24	Q1329623	cultural center	7315345186	
Q33100361	4.395912	51.21509	BE	Q12892	CostA	Antwerp		http://www.cosintandries.be/	Sint-Andriesplaats 24	Q1329623	cultural center	7315345186	
Q33100361	4.395846	51.214844	BE	Q12892	CostA	Antwerp		http://www.cosintandries.be/	Sint-Andriesplaats 24	Q1329623	cultural center	7315345186	
Q33100361	4.395912	51.21509	BE	Q12892	CostA	Antwerp		https://www.costa-antwerpen.be/	Sint-Andriesplaats 24	Q1329623	cultural center	7315345186	
Q33100362	4.342451	50.857278	BE	Q180775	Rockfabriek	Molenbeek			Werkhuizenstraat 3-5	Q1329623	cultural center		
Q33100365	3.043492	51.030004	BE	Q822763	CC De Beuk	Kortemark	405373605	http://www.gudrunkortemark.be/	Torhoutstraat 9	Q1329623	cultural center		
Q33100366	2.865034	51.031539	BE	Q215244	CC Kruispunt	Diksmuide	615351950	http://www.cckruispunt.be/	Maria Doolaeghestraat 2 B	Q1329623	cultural center		
Q33100382	3.204972	50.912629	BE	Q392337	CC De Leest	Izegem	96861539	http://www.deleest.be	Sint-Jorisstraat 62	Q1329623	cultural center		
Q33100393	3.676397	51.13035	BE	Q12997	CC Evergem	Evergem	440271419		Weststraat 31	Q1329623	cultural center		
Q33100395	3.101023	51.067448	BE	Q270633	CC De Brouckere	Torhout	150215188	http://www.ccdebrouckere.be/	Aartrijkestraat 6	Q1329623	cultural center		
Q33100395	3.100016	51.067433	BE	Q270633	CC De Brouckere	Torhout	150215188	http://www.ccdebrouckere.be/	Aartrijkestraat 6	Q1329623	cultural center		
Q33100406	4.39363	51.17114	BE	Q12892	CC De Kern	Antwerp		https://www.schouwburgdekern.be/	Kern 18	Q1329623	cultural center		
Q33100406	4.393831	51.171223	BE	Q12892	CC De Kern	Antwerp		https://www.schouwburgdekern.be/	Kern 18	Q1329623	cultural center		
Q33100406	4.393831	51.171223	BE	Q12892	CC De Kern	Antwerp		http://www.ccdekern.be/	Kern 18	Q1329623	cultural center		
Q33100406	4.39363	51.17114	BE	Q12892	CC De Kern	Antwerp		http://www.ccdekern.be/	Kern 18	Q1329623	cultural center		
Q33100423	4.449763	51.139808	BE	Q725074	Cultuurpunt Altena	Kontich			Antwerpsesteenweg 79	Q1329623	cultural center		
Q33100426	5.518205	51.189479	BE	Q889044	CC De Kroon	Bocholt	268859237		Nevenplein 1	Q1329623	cultural center		
Q33100430	3.807476	50.921718	BE	Q842477	Kunstencentrum Berg	Oosterzele			Terstraeten 11	Q1329623	cultural center		
Q33100433	3.718309	51.056523	BE	Q1296	Het Burgcentrum	Ghent			Burgstraat 24	Q1329623	cultural center		
Q33100440	5.187457	50.813524	BE	Q37792	CC de Bogaard	Sint-Truiden	194800293	http://www.debogaard.be/	Capucienessenstraat 8	Q1329623	cultural center		
Q33100443	5.490552	50.982656	BE	Q189692	C-mine Cultuurcentrum Genk	Genk	303706238	http://www.c-mine.be	C-mine 10	Q1329623	cultural center		
Q33100443	5.490552	50.982656	BE	Q189692	C-mine Cultuurcentrum Genk	Genk	303706238	http://www.c-minecultuurcentrum.be/	C-mine 10	Q1329623	cultural center		
Q33100447	3.259898	50.827511	BE	Q12995	Radical HeArts	Kortrijk		http://www.radicalhearts.be/	Koning Leopold I-straat 12	Q1329623	cultural center		
Q33100448	5.696068	50.990384	BE	Q329633	CC Maasmechelen	Maasmechelen	612085681	http://www.ccmaasmechelen.be/	Koninginnelaan 42	Q1329623	cultural center		
Q33100453	4.023501	50.835945	BE	Q385026	CC de Plomblom	Ninove	1134249951	http://www.ccdeplomblom.org/	Graanmarkt 12	Q1329623	cultural center		
Q33100458	4.422546	51.196914	BE	Q12892	Moussem Nomadisch Kunstencentrum	Antwerp		http://www.moussem.be/	Driekoningenstraat 126	Q1329623	cultural center		
Q33100462	4.009795	51.025539	BE	Q793584	CC Stroming	Berlare		http://www.berlare.be/cc-stroming.html	Dorp 101	Q1329623	cultural center		
Q33100469	5.08991	51.070004	BE	Q740852	CC Het Loo	Tessenderlo	472634022		Vismarkt z/n	Q1329623	cultural center		
Q33100480	4.476644	51.028905	BE	Q162022	CC Mechelen	Mechelen		http://www.cultuurcentrummechelen.be/	Minderbroedersgang 5	Q1329623	cultural center		
Q33100482	4.641391	51.348369	BE	Q724131	CC Brecht	Brecht		http://www.gcbrecht.be/	Mudaeusstraat 7Z	Q1329623	cultural center		
Q33100486	4.69908	50.873903	BE	Q118958	STUK	Leuven		http://www.stuk.be/	Vlamingenstraat 83	Q1329623	cultural center		
Q33100486	4.699692	50.8738	BE	Q118958	STUK	Leuven		http://www.stuk.be/	Edward van Evenstraat 2d	Q1329623	cultural center		
Q33100486	4.69908	50.873903	BE	Q118958	STUK	Leuven		http://www.stuk.be/	Edward van Evenstraat 2d	Q1329623	cultural center		
Q33100486	4.699692	50.8738	BE	Q118958	STUK	Leuven		http://www.stuk.be/	Naamsestraat 96	Q1329623	cultural center		
Q33100486	4.69908	50.873903	BE	Q118958	STUK	Leuven		http://www.stuk.be/	Naamsestraat 96	Q1329623	cultural center		
Q33100486	4.699692	50.8738	BE	Q118958	STUK	Leuven		http://www.stuk.be/	Vlamingenstraat 83	Q1329623	cultural center		
Q33100488	3.736655	51.045813	BE	Q1296	Art cinema OFFoff	Ghent		http://www.offoff.be	Lange Violettestraat 237	Q1329623	cultural center		
Q33100496	3.726551	51.057226	BE	Q1296	Lakenmetershuis	Ghent	494018105		Vrijdagmarkt 25	Q1329623	cultural center		
Q33100496	3.726455	51.057144	BE	Q1296	Lakenmetershuis	Ghent	494018105		Vrijdagmarkt 25	Q1329623	cultural center		
Q33100499	4.368793	50.853553	BE	Q272243	Centre Culturel Russe	Saint-Josse-ten-Noode			Middaglijnstraat 21	Q1329623	cultural center		
Q33100500	4.476647	51.02924	BE	Q162022	"Kunstatelier Mariette Teugels ""De Cellekens"""	Mechelen	100005416	http://marietteteugels.be/	Minderbroedersgang 12	Q1329623	cultural center		
Q33100503	4.372956	51.190812	BE	Q12892	CC Nova-Kiel	Antwerp		http://www.nova-kiel.be/	Schijfstraat 105	Q1329623	cultural center		
Q33100505	3.126211	50.793122	BE	Q213224	CC De Steiger	Menen	270880006	https://www.ccdesteiger.be	Waalvest 1	Q1329623	cultural center		
Q33100508	4.239521	50.736132	BE	Q210003	CC 't Vondel	Halle	285400814	http://www.vondel.be/	Grote Markt 1 bus 2	Q1329623	cultural center		
Q33100508	4.239521	50.736132	BE	Q210003	CC 't Vondel	Halle	285400814	http://www.vondel.be/	Joseph Possozplein 40	Q1329623	cultural center		
Q33100511	4.356543	50.851438	BE	Q239	Kunstenhuis Pantalone	City of Brussels		http://www.pantalone.be/	Place des Martyrs 13	Q1329623	cultural center		
Q33100511	4.356543	50.851438	BE	Q239	Kunstenhuis Pantalone	City of Brussels		http://www.pantalone.be/	Martelaarsplein 13	Q1329623	cultural center		
Q33100514	5.171245	51.040852	BE	Q242407	OC De Buiting	Beringen	173516254		Tessenderlosesteenweg 18	Q1329623	cultural center		
Q33100515	4.432758	50.929033	BE	Q318418	CC Het Bolwerk	Vilvoorde		http://www.hetbolwerk.be/	Olmstraat	Q1329623	cultural center		
Q33100515	4.432758	50.929033	BE	Q318418	CC Het Bolwerk	Vilvoorde		http://www.hetbolwerk.be/	Bolwerkstraat 17	Q1329623	cultural center		
Q33100517	4.936724	50.804826	BE	Q456550	CC De Kruisboog	Tienen	610661542	https://dekruisboog.tienen.be/	Sint-Jorisplein 20	Q1329623	cultural center		
Q33100518	5.788668	51.100035	BE	Q110989	CC Achterolmen	Maaseik	183349483	http://www.achterolmen.be/	Van Eycklaan 72	Q1329623	cultural center		
Q33100519	3.730561	51.065802	BE	Q1296	De Expeditie	Ghent		http://www.deexpeditie.be/	Dok-Noord 4	Q1329623	cultural center		
Q33100519	3.730561	51.065802	BE	Q1296	De Expeditie	Ghent		http://www.deexpeditie.be/	Sint-Salvatorstraat 16	Q1329623	cultural center		
Q33100523	4.985615	51.161459	BE	Q464454	CC De Werft	Geel		http://www.dewerft.be/	Werft 32	Q1329623	cultural center		
Q33100524	4.348746	50.843509	BE	Q239	Espace Magh	City of Brussels		https://www.espacemagh.be/	Priemstraat 17	Q1329623	cultural center		
Q33100524	4.348746	50.843509	BE	Q239	Espace Magh	City of Brussels		https://www.espacemagh.be/	Rue du Poinçon 17	Q1329623	cultural center		
Q33100527	5.349054	50.232613	BE	Q269908	Maison de la Culture Famenne-Ardenne	Marche-en-Famenne	426105594	http://www.maisondelaculture.marche.be/	Chaussée de l'Ourthe 74	Q1329623	cultural center		
Q33100529	5.656795	50.888989	BE	Q695315	CC Lanaken	Lanaken	48839504	http://www.lanaken.be/cultureelcentrum/	Aan de Engelse Hof 10	Q1329623	cultural center		
Q33100530	4.392479	51.205323	BE	Q12892	Monty	Antwerp		http://www.monty.be/	Montignystraat 3	Q1329623	cultural center	845787522	
Q33100530	4.392449	51.205146	BE	Q12892	Monty	Antwerp		http://www.monty.be/	Montignystraat 3	Q1329623	cultural center	845787522	
Q33100535	4.41527	51.330856	BE	Q724942	CC 't Kerkske	Kapellen	115917796		Kapelsestraat 182	Q1329623	cultural center		
Q33100540	3.224986	50.825028	BE	Q12995	OC De Troubadour	Kortrijk			Vlaswaagplein 65	Q1329623	cultural center		
Q33100550	4.262609	51.213273	BE	Q270644	CC Ter Vesten	Beveren	23993076	https://www.tervesten.be/	Gravenplein 2	Q1329623	cultural center		
Q33100551	4.468072	51.22667	BE	Q12892	CC Deurne	Antwerp		http://www.ccdeurne.be/	Frans Messingstraat 36	Q1329623	cultural center		
Q33100551	4.468205	51.226859	BE	Q12892	CC Deurne	Antwerp		http://www.ccdeurne.be/	Frans Messingstraat 36	Q1329623	cultural center		
Q33100552	4.717405	51.075736	BE	Q257979	CC Zwaneberg	Heist-op-den-Berg	107851879	http://www.zwaneberg.be/	Cultuurplein 1	Q1329623	cultural center		
Q33100552	4.717806	51.075998	BE	Q257979	CC Zwaneberg	Heist-op-den-Berg	107851879	http://www.zwaneberg.be/	Cultuurplein 1	Q1329623	cultural center		
Q33100561	4.404981	51.214784	BE	Q12892	Tutti Fratelli	Antwerp		http://tuttifratelli.be	Lange Gasthuisstraat 26	Q1329623	cultural center		
Q33100562	4.135441	51.101948	BE	Q391294	CC Jan Tervaert	Hamme	531826967	http://www.jantervaert.be/	Kaaiplein 34	Q1329623	cultural center		
Q33100567	5.428453	51.211378	BE	Q651736	CC Palethe	Overpelt	109616777	http://www.palethe.be/	Jeugdlaan 2	Q1329623	cultural center		
Q33100569	4.427686	51.316647	BE	Q724942	CC De Oude Pastorij	Kapellen			Dorpsstraat 45	Q1329623	cultural center		
Q33100571	4.042518	50.942167	BE	Q13121	Netwerk 2	Aalst			Josse Ringoirkaai 5	Q1329623	cultural center		
Q33100579	4.187261	50.967621	BE	Q930292	CC Hof Ten Hemelrijck	Opwijk			Kloosterstraat 7	Q1329623	cultural center		
Q33100584	5.449471	51.132026	BE	Q736085	CC 't Poorthuis	Peer			Zuidervest 2a	Q1329623	cultural center		
Q33100586	4.115549	50.84007	BE	Q936660	GC Het Koetshuis	Roosdaal		http://www.koetshuisroosdaal.be/	Strijtemplein 15	Q1329623	cultural center		
Q33100587	5.597306	51.140346	BE	Q275863	CC De Breughel	Bree		http://debreughel.bree.be	Kloosterstraat 13	Q1329623	cultural center		
Q33100588	2.915883	51.229909	BE	Q12996	CC De Grote Post	Ostend		https://www.degrotepost.be/	Hendrik Serruyslaan 18A	Q1329623	cultural center		
Q33100589	3.265553	50.831137	BE	Q12995	Budatoren	Kortrijk			Korte Kapucijnenstraat	Q1329623	cultural center		
Q33100592	4.36316	51.086773	BE	Q723972	CC De Steiger	Boom		http://www.desteigerboom.be	Col. Silvertopstraat 13	Q1329623	cultural center	1924400626	
Q33100595	4.491595	51.285007	BE	Q693513	CC Brasschaat	Brasschaat			Gemeentepark 10	Q1329623	cultural center		
Q33100596	4.347338	51.174981	BE	Q12892	UiThuis Hoboken	Antwerp			Kapelstraat 64	Q1329623	cultural center		
Q33100598	3.221397	51.210309	BE	Q12994	De Republiek - Blauwe zaal	Bruges			Sint-Jakobsstraat 36	Q1329623	cultural center	1178980244	
Q33100600	4.425727	51.214407	BE	Q12892	Kievitsnest	Antwerp		https://kievitsnest.wordpress.com/	Provinciestraat 112	Q1329623	cultural center		
Q33100600	4.425709	51.214212	BE	Q12892	Kievitsnest	Antwerp		https://kievitsnest.wordpress.com/	Provinciestraat 112	Q1329623	cultural center		
Q33100601	4.386542	50.805473	BE	Q208713	Argos	Ixelles - Elsene			Avenue Franklin Roosevelt 138	Q1329623	cultural center		
Q33100601	4.386542	50.805473	BE	Q208713	Argos	Ixelles - Elsene			Franklin Rooseveltlaan 138	Q1329623	cultural center		
Q33100603	4.368034	50.836629	BE	Q208713	Théâtre de L'L	Ixelles - Elsene		http://www.llasbl.be/	Majoor René Dubreucqstraat 7	Q1329623	cultural center		
Q33100603	4.368034	50.836629	BE	Q239	Théâtre de L'L	City of Brussels		http://www.llasbl.be/	Rue Major René Dubreucq 7	Q1329623	cultural center		
Q33100603	4.368034	50.836629	BE	Q239	Théâtre de L'L	City of Brussels		http://www.llasbl.be/	Majoor René Dubreucqstraat 7	Q1329623	cultural center		
Q33100603	4.368034	50.836629	BE	Q208713	Théâtre de L'L	Ixelles - Elsene		http://www.llasbl.be/	Rue Major René Dubreucq 7	Q1329623	cultural center		
Q33100604	4.231228	50.806929	BE	Q688790	OC De Merselborre	Sint-Pieters-Leeuw	154516315		Schaliestraat 2	Q1329623	cultural center		
Q33100604	4.231228	50.806929	BE	Q688790	OC De Merselborre	Sint-Pieters-Leeuw	154516315		Gemeenteplein 2	Q1329623	cultural center		
Q33100605	5.039667	50.988351	BE	Q743236	CC Den Amer	Diest	288800833	http://www.ccdiest.be/	Nijverheidslaan 24	Q1329623	cultural center		
Q33100606	4.854455	51.326028	BE	Q723728	CC 't Heilaar	Beerse			Heilaarstraat 35	Q1329623	cultural center		
Q33100610	4.459795	51.218661	BE	Q12892	Districtshuis van Deurne	Antwerp	108742654		Maurice Dequeeckerplein 1	Q1329623	cultural center		
Q33100611	5.216682	51.071096	BE	Q242407	CC Casino	Beringen		http://www.ccberingen.be/	Kioskplein 25	Q1329623	cultural center		
Q33100614	4.358021	50.753892	BE	Q841597	Boesdaelhoeve	Sint-Genesius-Rode		http://www.deboesdaalhoeve.be	Hoevestraat 67	Q1329623	cultural center		
Q33100614	4.358021	50.753892	BE	Q841597	Boesdaelhoeve	Sint-Genesius-Rode		http://www.deboesdaalhoeve.be	Toekomstlaan 32 B	Q1329623	cultural center		
Q33100618	4.498612	51.127576	BE	Q725268	CC De Witte Merel	Lint			Liersesteenweg 25	Q1329623	cultural center		
Q33100622	4.443283	51.237707	BE	Q12892	OC Merksemdok	Antwerp		https://www.merksemdok.be/	Emiel Lemineurstraat 72-74	Q1329623	cultural center	6448528713	
Q33100623	3.723823	51.061643	BE	Q1296	CAMPO Victoria	Ghent			Fratersplein 7	Q1329623	cultural center		
Q33100627	4.451061	50.612776	BE	Q517899	Centre Culturel de Genappe	Genappe		https://www.ccgenappe.be/	Rue de Bruxelles 14	Q1329623	cultural center		
Q33100632	3.196099	50.980118	BE	Q639974	CC 't Hofland	Ardooie			Oude Lichterveldsestraat 13	Q1329623	cultural center	847606268	
Q33100640	3.445507	50.782481	BE	Q177133	CC Feniks	Avelgem			Ganzenhofstraat 69	Q1329623	cultural center		
Q33100646	4.327275	50.935457	BE	Q922260	CC Meise	Meise		https://www.demuzevanmeise.be/	Brusselsesteenweg 69	Q1329623	cultural center		
Q33100647	3.319695	51.203028	BE	Q323408	CC Cultuurfabriek	Damme	360683091		Stationsstraat 22	Q1329623	cultural center		
Q33100651	4.676442	50.90659	BE	Q930269	CC De Wildeman	Herent		http://www.gcdewildeman.be/	Schoolstraat 15	Q1329623	cultural center	1640331205	
Q33100656	4.421375	51.221826	BE	Q12892	Permeke	Antwerp		http://www.permeke.org/	De Coninckplein 26	Q1329623	cultural center		
Q33100657	5.121034	51.187006	BE	Q465710	CC 't Getouw	Mol		http://www.getouw.be/	Molenhoekstraat 2	Q1329623	cultural center		
Q33100662	5.308269	51.232064	BE	Q194366	CC De Adelberg	Lommel		http://www.ccdeadelberg.be/	Adelbergpark 1	Q1329623	cultural center		
Q33100664	4.547857	51.025091	BE	Q528222	GC 't Blikveld	Bonheiden	49454422		Jacques Morrensplein 2	Q1329623	cultural center		
Q33100664	4.547857	51.025091	BE	Q528222	GC 't Blikveld	Bonheiden	49454422		Waversesteenweg 11	Q1329623	cultural center		
Q33100665	3.313757	50.854273	BE	Q478797	CC Het Spoor	Harelbeke		http://www.cchetspoor.be/	Eilandstraat 6	Q1329623	cultural center		14180148
Q33104659			BE	Q1296	CAMPO	Ghent		http://www.campo.nu/		Q1329623	cultural center		
Q33104853			BE	Q724942	CC Kapellen	Kapellen				Q1329623	cultural center		
Q33106177			BE	Q162022	Theater Teater	Mechelen		http://kctheaterteater.telenet.be	Begijnenstraat 19	Q1329623	cultural center		
Q33120165	27.974559	40.352539	TR	Q214651	Bandırma Santral Cultural Center	Bandırma				Q1329623	cultural center		
Q33120178	27.969649	40.353703	TR	Q214651	Bandırma Barış Manço Cultural Center	Bandırma				Q1329623	cultural center		
Q3319688	4.7792416666667	45.312486111111	FR	Q1068222	Moly-Sabata	Sablons		http://www.moly-sabata.com/		Q1329623	cultural center		
Q33224	35.2027	31.7862	IL	Q1218	International Convention Center	Jerusalem		https://www.iccjer.co.il/		Q1378975	convention center		
Q3322418	5.901	51.96336		Q1310	Rijnhal	Arnhem				Q1378975	convention center		3585318
Q3323245	-64.5667	45.9794	CA	Q1956633	Monument-Lefebvre	Memramcook		https://monumentlefebvre.ca/fr/		Q1329623	cultural center		
Q3325583	-71.69923	46.75631	CA	Q142313	Moulin Marcoux	Pont-Rouge			1, boul. Notre-Dame, Pont-Rouge, QC	Q1329623	cultural center		
Q3326550	-75.522722222222	45.466	CA		Mouvement d'implication francophone d'Orléans				6600, rue Carrière, Orléans, Ontario, CANADA	Q1329623	cultural center		
Q3326550	-75.522722222222	45.466	CA		Mouvement d'implication francophone d'Orléans				245 Centrum Blvd, Orléans, ON, CANADA	Q1329623	cultural center		
Q33298042			AU	Q48675	Big Barge Art Centre	West Island		http://thebigbargeartcentre.com.au/	Lot 100 Sydney Highway, West Island 6799	Q1329623	cultural center		
Q33299548	17.677756	45.332679	HR	Q273114	Central Kino	Požega				Q1329623	cultural center		
Q33310692	15.0491486	50.7808444	CZ	Q12041343	Kolosseum	Nové Pavlovice				Q1329623	cultural center		
Q33315133	14.1490684	49.3106062	CZ	Q11361194	Sokol house in Písek	Budějovické Předměstí			Tyršova 395/3	Q1329623	cultural center		
Q33322119	17.6988619	50.0927724	CZ	Q12045758	Sokol house in Krnov	Pod Bezručovým vrchem			Petrovická 341/2	Q1329623	cultural center		
Q33322766	14.6615199	49.4142502	CZ	Q56413037	Střelnice	Tábor				Q1329623	cultural center		
Q33322986	14.4421328	50.0640979	CZ	Q2686587	Národní dům	Prague 4				Q1329623	cultural center		
Q33322986	14.4421328	50.0640979	CZ	Q1969345	Národní dům	Nusle				Q1329623	cultural center		
Q3333181			FR	Q90	Ménagerie de Verre	Paris		http://www.menagerie-de-verre.org/		Q1329623	cultural center		
